time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-12-28T08:29:39.615Z,38.3704,-118.9344,5.5,3.7,ml,21,42.24,0.158,0.1611,nn,nn00570713,2016-12-29T05:44:03.960Z,"28km ENE of Bridgeport, California",earthquake,,4.6,0.44,17,reviewed,nn,nn
2016-12-28T08:26:06.835Z,38.3891,-118.9049,9.3,4,ml,14,109.58,0.129,0.1406,nn,nn00570711,2016-12-29T02:52:09.805Z,"28km WSW of Hawthorne, Nevada",earthquake,,3.5,0.18,4,reviewed,nn,nn
2016-12-28T08:22:12.154Z,38.3919,-118.8987,12,5.7,ml,19,42.46,0.123,0.1392,nn,nn00570710,2016-12-30T19:44:09.993Z,"28km WSW of Hawthorne, Nevada",earthquake,,2.4,0.15,8,reviewed,nn,nn
2016-12-28T08:18:00.598Z,38.3749,-118.9037,8.2,5.7,ml,16,35.96,0.136,0.1668,nn,nn00570709,2016-12-30T20:35:16.246Z,"29km WSW of Hawthorne, Nevada",earthquake,,4.8,0.22,7,reviewed,nn,nn
2016-12-28T07:54:33.920Z,32.6153333,-115.7591667,9.16,2.79,ml,40,77,0.04376,0.25,ci,ci37772288,2016-12-28T18:18:13.931Z,"17km WNW of Progreso, B.C., MX",earthquake,0.31,0.62,0.164,101,reviewed,ci,ci
2016-12-28T07:17:40.701Z,61.7249,-149.4814,29.1,3,ml,,,,0.8,ak,ak14807389,2016-12-29T01:07:18.897Z,"11km NNW of Tanaina, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-12-28T07:16:59.833Z,61.0755,-147.5182,77.8,3.4,ml,,,,1.28,ak,ak14807390,2016-12-28T13:50:41.962Z,"63km W of Valdez, Alaska",earthquake,,1.4,,,automatic,ak,ak
2016-12-28T05:05:05.360Z,1.7261,-76.9097,141.51,4.7,mb,,43,1.332,1.2,us,us10007n50,2016-12-28T08:44:05.960Z,"13km ENE of San Pablo, Colombia",earthquake,7,5.5,0.053,106,reviewed,us,us
2016-12-28T04:14:22.420Z,36.4439,-98.7805,11.17,3.2,mb_lg,,77,0.046,0.66,us,us10007n4l,2016-12-29T02:15:34.288Z,"33km NW of Fairview, Oklahoma",earthquake,1.7,5.5,0.057,79,reviewed,us,us
2016-12-28T02:46:10.610Z,43.716,147.4886,66.65,4.8,mb,,165,3.56,0.97,us,us10007n4g,2016-12-28T12:57:30.116Z,"62km E of Shikotan, Russia",earthquake,10.1,7.8,0.053,110,reviewed,us,us
2016-12-28T01:06:54.280Z,-19.2963,-69.2913,108.34,4.5,mb,,51,0.331,0.86,us,us10007n47,2016-12-28T01:23:29.040Z,"124km SSE of Putre, Chile",earthquake,5.9,4,0.132,17,reviewed,us,us
2016-12-27T23:20:55.450Z,45.7279,26.6078,80.99,5.6,mb,,20,0.522,1.13,us,us10007n3r,2016-12-30T05:38:35.455Z,"8km W of Nereju, Romania",earthquake,6.2,5.5,0.072,68,reviewed,us,us
2016-12-27T22:38:07.380Z,-5.8474,153.6265,24.93,5.3,mb,,50,2.197,1.16,us,us10007n3n,2016-12-27T22:54:41.040Z,"166km SSE of Taron, Papua New Guinea",earthquake,5.4,5.1,0.064,81,reviewed,us,us
2016-12-27T22:05:52.564Z,61.3807,-146.7606,12.3,3.1,ml,,,,0.78,ak,ak14802651,2016-12-27T22:23:30.530Z,"35km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-12-27T21:53:08.430Z,19.6760006,-155.147995,10.46,3.27,ml,56,121,0.06905,0.37,hv,hv61535766,2016-12-28T10:39:41.766Z,"8km SW of Hilo, Hawaii",earthquake,0.42,0.72,0.27,37,automatic,hv,hv
2016-12-27T19:31:05.580Z,36.5894,22.8916,12.5,4.9,mb,,50,0.972,1.16,us,us10007n2l,2016-12-27T23:40:57.852Z,"16km SW of Gefyra, Greece",earthquake,7.4,4.9,0.061,85,reviewed,us,us
2016-12-27T18:04:33.510Z,-60.6576,-26.0867,51.71,5.4,mb,,54,8.491,0.98,us,us10007n23,2016-12-27T18:24:50.040Z,"182km S of Bristol Island, South Sandwich Islands",earthquake,11,5.7,0.063,87,reviewed,us,us
2016-12-27T15:51:46.550Z,44.0138,-128.9243,10,4.3,mb,,161,3.532,0.82,us,us10007n1u,2016-12-28T00:32:47.920Z,"Off the coast of Oregon",earthquake,9.7,1.9,0.095,31,reviewed,us,us
2016-12-27T15:25:28.560Z,-3.7297,152.1161,10,5.1,mb,,113,0.46,0.84,us,us10007n1k,2016-12-27T18:24:54.040Z,"35km WSW of Namatanai, Papua New Guinea",earthquake,7.2,1.9,0.059,93,reviewed,us,us
2016-12-27T15:12:01.188Z,57.114,-157.839,6.4,3.3,ml,,,,0.86,ak,ak14799775,2016-12-27T15:21:40.180Z,"111km NNE of Chignik Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-12-27T15:10:02.980Z,11.9121,-88.778,35,4.6,mb,,115,1.818,0.79,us,us10007n1g,2016-12-27T18:04:42.040Z,"153km S of Puerto El Triunfo, El Salvador",earthquake,6.6,2,0.052,112,reviewed,us,us
2016-12-27T15:01:21.350Z,36.7618332,-121.4771652,6.74,3.15,ml,54,60,0.01428,0.17,nc,nc72744180,2016-12-29T13:15:06.040Z,"10km SSE of San Juan Bautista, California",earthquake,0.28,0.43,0.298,13,automatic,nc,nc
2016-12-27T14:34:32.040Z,-8.2275,121.7851,205.97,4.4,mb,,101,3.777,0.89,us,us10007n16,2016-12-29T22:48:36.952Z,"31km N of Detuwane, Indonesia",earthquake,12.8,8.6,0.107,25,reviewed,us,us
2016-12-27T14:07:24.270Z,-43.3935,-74.0573,36.12,4.8,mwr,,137,0.4,0.61,us,us10007n0y,2016-12-27T15:32:33.040Z,"47km SW of Puerto Quellon, Chile",earthquake,7,3.7,,,reviewed,us,guc
2016-12-27T14:03:21.590Z,53.0064,-162.9751,10,4.3,mb,,165,1.872,1.06,us,us10007n0w,2016-12-28T13:44:54.982Z,"207km S of False Pass, Alaska",earthquake,6.8,1.8,0.073,53,reviewed,us,us
2016-12-27T12:41:26.340Z,28.0922,57.1628,10,4.6,mb,,66,0.501,1.1,us,us10007n0q,2016-12-27T14:09:21.040Z,"105km N of Minab, Iran",earthquake,5.4,1.8,0.061,82,reviewed,us,us
2016-12-27T12:26:37.350Z,28.1411,57.2346,12.71,4.4,mb,,66,0.458,1.11,us,us10007n0l,2016-12-27T13:31:10.040Z,"111km N of Minab, Iran",earthquake,5.7,5.8,0.084,41,reviewed,us,us
2016-12-27T11:38:44.920Z,-42.483,173.8155,13.18,4.5,mwr,,130,0.215,0.82,us,us10007n0b,2016-12-29T03:05:34.432Z,"13km SE of Kaikoura, New Zealand",earthquake,4.1,4.1,0.046,45,reviewed,us,us
2016-12-27T11:22:17.750Z,-20.4967,-68.856,114,4.3,mb,,30,0.45,1.25,us,us10007n06,2016-12-27T11:55:05.040Z,"137km ESE of Iquique, Chile",earthquake,7.2,9.3,0.16,11,reviewed,us,us
2016-12-27T10:58:18.490Z,33.9705,-118.9086667,14.81,3.29,ml,109,57,0.1077,0.29,ci,ci37771712,2016-12-29T17:47:24.337Z,"10km WSW of Malibu, CA",earthquake,0.25,0.44,0.148,340,reviewed,ci,ci
2016-12-27T09:26:28.890Z,46.5371,152.6784,41.88,4.6,mb,,89,6.828,1.27,us,us10007mzt,2016-12-27T11:38:06.040Z,"Kuril Islands",earthquake,8.3,6.5,0.07,60,reviewed,us,us
2016-12-27T09:09:18.360Z,-19.6452,-66.6507,258.08,4.4,mb,,29,2.397,1.21,us,us10007mzq,2016-12-28T08:48:02.181Z,"78km NNE of Colchani, Bolivia",earthquake,8.3,8.8,0.084,41,reviewed,us,us
2016-12-27T06:12:39.010Z,61.5801,-152.4287,0,2.5,ml,,,,0.77,ak,ak14797874,2016-12-27T06:31:49.613Z,"116km NNW of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-12-27T03:46:30.360Z,61.7061,-148.3073,47.4,2.8,ml,,,,1,ak,ak14797399,2016-12-27T03:55:18.573Z,"30km ESE of Sutton-Alpine, Alaska",earthquake,,1.8,,,automatic,ak,ak
2016-12-27T03:46:23.409Z,62.9675,-148.9004,78.3,3.5,ml,,,,0.43,ak,ak14797394,2016-12-27T12:02:57.447Z,"47km S of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-12-27T02:30:23.890Z,-10.1135,161.0343,41.51,5.4,mb,,59,1.263,1.01,us,us10007myr,2016-12-27T02:46:19.040Z,"104km WNW of Kirakira, Solomon Islands",earthquake,7.8,5.2,0.072,66,reviewed,us,us
2016-12-27T00:45:12.960Z,-43.3673,-74.2934,22.76,4.3,mwr,,223,0.524,0.7,us,us10007mym,2016-12-27T01:56:03.996Z,"61km WSW of Puerto Quellon, Chile",earthquake,5.7,2.9,0.061,26,reviewed,us,us
2016-12-27T00:26:21.967Z,60.153,-141.1675,3.3,2.8,ml,,,,0.68,ak,ak14796470,2016-12-27T00:49:08.040Z,"70km E of Cape Yakataga, Alaska",earthquake,,0.1,,,automatic,ak,ak
2016-12-27T00:17:33.740Z,29.492,105.7638,10,4.9,mb,,86,9.892,0.62,us,us10007myh,2016-12-27T07:43:04.714Z,"20km NW of Yongchuan, China",earthquake,9.9,1.9,0.059,90,reviewed,us,us
2016-12-26T23:59:50.223Z,60.1327,-141.1462,10.8,4,ml,,,,0.79,ak,ak14796001,2016-12-27T21:35:24.040Z,"75km E of Cape Yakataga, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-12-26T23:30:54.614Z,63.8143,-148.9512,114.7,2.7,ml,,,,0.47,ak,ak14795988,2016-12-30T01:54:38.726Z,"3km E of Healy, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-12-26T23:06:48.105Z,51.0241,-179.9277,4.9,3,ml,,,,0.74,ak,ak14842015,2016-12-30T01:54:36.187Z,"63km WSW of Amatignak Island, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2016-12-26T21:36:34.100Z,1.8672,126.5449,34.24,4.6,mb,,101,1.363,1.05,us,us10007my6,2016-12-26T22:12:06.040Z,"150km NW of Kota Ternate, Indonesia",earthquake,8.4,6.2,0.093,34,reviewed,us,us
2016-12-26T21:16:29.321Z,51.7051,-167.0431,23.6,3.4,ml,,,,0.42,ak,ak14842009,2016-12-30T01:54:33.743Z,"185km SE of Nikolski, Alaska",earthquake,,11,,,reviewed,ak,ak
2016-12-26T19:07:50.940Z,-5.9042,153.9103,22.17,4.7,mb,,85,2.433,0.85,us,us10007mxy,2016-12-27T15:17:45.040Z,"180km WNW of Panguna, Papua New Guinea",earthquake,10.9,6.6,0.091,36,reviewed,us,us
2016-12-26T18:24:36.970Z,4.1421,96.0139,76.97,4.9,mb,,69,1.425,1.04,us,us10007mxj,2016-12-27T15:45:10.040Z,"12km W of Meulaboh, Indonesia",earthquake,7.4,6.7,0.062,81,reviewed,us,us
2016-12-26T18:23:34.000Z,-33.118,-69.997,127.4,4.3,mb,,,,0.63,us,us10007mxi,2016-12-27T16:07:37.040Z,"64km ESE of Los Andes, Chile",earthquake,6.6,6.6,0.377,2,reviewed,guc,us
2016-12-26T17:54:23.200Z,19.3869991,-155.2796631,2.74,2.63,ml,36,44,0.001992,0.15,hv,hv61534601,2016-12-27T16:14:02.040Z,"6km SW of Volcano, Hawaii",earthquake,0.18,0.12,0.29,17,automatic,hv,hv
2016-12-26T17:25:42.030Z,22.763,94.5877,104.09,4.2,mb,,125,0.92,0.79,us,us10007mx7,2016-12-27T16:27:36.040Z,"90km NW of Monywa, Burma",earthquake,6.5,6.2,0.187,8,reviewed,us,us
2016-12-26T16:39:37.800Z,3.9602,126.6295,35,4.5,mb,,153,3.251,0.74,us,us10007mwx,2016-12-26T18:15:04.040Z,"205km SE of Sarangani, Philippines",earthquake,6.5,2,0.106,26,reviewed,us,us
2016-12-26T16:02:30.270Z,-43.105,-74.4769,16.12,4.3,mb,,154,0.595,0.89,us,us10007mwi,2016-12-26T17:28:50.040Z,"70km W of Puerto Quellon, Chile",earthquake,5.4,5.7,0.266,4,reviewed,us,us
2016-12-26T15:18:31.851Z,57.2907,-154.8449,51.9,2.5,ml,,,,0.4,ak,ak14794652,2016-12-30T01:54:22.564Z,"58km WSW of Larsen Bay, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-12-26T15:18:31.200Z,-30.6122,-70.4642,102.05,4.3,mb,,95,0.297,0.69,us,us10007mvx,2016-12-26T16:41:10.040Z,"47km E of Monte Patria, Chile",earthquake,7.3,5.2,0.376,2,reviewed,us,us
2016-12-26T14:19:33.010Z,35.6105,-117.4548333,3.22,2.53,ml,35,58,0.02469,0.13,ci,ci37771160,2016-12-28T16:18:10.430Z,"18km SSW of Searles Valley, CA",earthquake,0.15,0.32,0.163,94,reviewed,ci,ci
2016-12-26T13:45:56.240Z,19.3883343,-155.2799988,2.79,2.5,ml,35,43,0.002416,0.16,hv,hv61534221,2016-12-26T13:51:39.480Z,"6km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.28,17,automatic,hv,hv
2016-12-26T12:52:29.194Z,51.4736,-177.5387,45,2.7,ml,,,,0.44,ak,ak14841975,2016-12-30T01:54:18.659Z,"61km SE of Tanaga Volcano, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2016-12-26T12:19:42.319Z,51.498,-179.4975,61.1,2.5,ml,,,,0.42,ak,ak14841974,2016-12-30T01:54:18.289Z,"37km NW of Amatignak Island, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2016-12-26T10:54:49.300Z,18.135,-67.1266,13,2.5,Md,4,262.8,0.18145969,0.49,pr,pr16361000,2016-12-26T11:38:40.889Z,"0km S of Hormigueros, Puerto Rico",earthquake,5.9,6.7,0,4,reviewed,pr,pr
2016-12-26T09:30:14.300Z,32.6118333,-115.7568333,9.46,2.57,ml,40,79,0.04537,0.24,ci,ci37771048,2016-12-28T15:58:47.090Z,"17km WNW of Progreso, B.C., MX",earthquake,0.35,0.52,0.191,95,reviewed,ci,ci
2016-12-26T06:35:10.860Z,-38.0375,-93.3234,10,4.7,mb,,145,12.55,0.83,us,us10007mu1,2016-12-26T13:41:12.040Z,"West Chile Rise",earthquake,13.3,1.9,0.053,109,reviewed,us,us
2016-12-26T06:14:59.070Z,39.5471,-107.5792,2.2,2.9,ml,,36,0.597,1.01,us,us10007mu0,2016-12-30T00:41:35.501Z,"4km SW of New Castle, Colorado",earthquake,3.4,6.7,0.032,132,reviewed,us,us
2016-12-26T04:48:41.250Z,-4.0633,-104.8787,10,4.8,mb,,205,22.374,0.71,us,us10007mts,2016-12-27T21:37:44.040Z,"Central East Pacific Rise",earthquake,6.6,1.9,0.056,100,reviewed,us,us
2016-12-26T04:27:35.489Z,59.273,-153.2968,84.4,2.9,ml,,,,0.55,ak,ak14793347,2016-12-30T01:55:06.636Z,"100km WSW of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-12-26T03:27:17.050Z,22.233,143.2484,187.88,4.5,mb,,202,4.937,0.58,us,us10007mtc,2016-12-26T03:47:07.040Z,"253km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,14.7,9.7,0.091,35,reviewed,us,us
2016-12-26T02:18:14.680Z,19.3813324,-155.2369995,1.66,2.63,ml,39,100,0.008442,0.24,hv,hv61533446,2016-12-26T02:23:55.100Z,"5km S of Volcano, Hawaii",earthquake,0.26,0.22,0.43,20,automatic,hv,hv
2016-12-26T02:08:25.527Z,54.2994,-165.0538,98.4,3.1,ml,,,,0.41,ak,ak14792514,2016-12-30T01:54:08.326Z,"50km ENE of Akutan, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-12-26T01:59:11.167Z,54.6531,-159.6516,40.6,2.7,ml,,,,0.65,ak,ak14792144,2016-12-30T01:54:07.932Z,"16km SSW of Chernabura Island, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-12-26T01:43:17.100Z,34.5633333,-116.2435,5.02,2.87,ml,37,70,0.1414,0.14,ci,ci37770960,2016-12-28T15:30:23.120Z,"19km SSW of Ludlow, CA",earthquake,0.15,1.23,0.148,107,reviewed,ci,ci
2016-12-26T01:42:01.370Z,-5.6556,153.4038,10,4.5,mb,,96,1.908,1.17,us,us10007mst,2016-12-26T02:00:41.040Z,"137km SSE of Taron, Papua New Guinea",earthquake,7.8,1.9,0.113,23,reviewed,us,us
2016-12-26T01:23:35.350Z,19.1676,121.1592,10,5.2,mb,,75,3.632,1.05,us,us10007msf,2016-12-26T01:40:51.040Z,"61km N of Namuac, Philippines",earthquake,8,1.9,0.049,140,reviewed,us,us
2016-12-26T01:13:19.420Z,-20.6072,-178.7131,595.21,4.4,mb,,92,4.177,0.45,us,us10007mse,2016-12-26T01:46:13.040Z,"4km NNW of Ndoi Island, Fiji",earthquake,9.9,7.2,0.047,130,reviewed,us,us
2016-12-26T01:03:32.560Z,-28.4049,-71.4851,28.66,4.4,mb,,101,0.413,0.83,us,us10007ms9,2016-12-26T01:19:07.040Z,"73km WNW of Vallenar, Chile",earthquake,5.6,5.5,0.149,13,reviewed,us,us
2016-12-26T00:49:22.700Z,-9.2491,162.1004,35.26,4.6,mb,,261,2.133,0.66,us,us10007ms5,2016-12-26T01:14:04.040Z,"134km N of Kirakira, Solomon Islands",earthquake,13.5,16.4,0.129,18,reviewed,us,us
2016-12-26T00:43:29.080Z,-43.334,-74.4714,22,4.1,mwr,,210,0.629,1.56,us,us10007ms4,2016-12-26T01:08:08.958Z,"73km WSW of Puerto Quellon, Chile",earthquake,6,6.3,0.056,31,reviewed,us,us
2016-12-26T00:34:20.840Z,19.6743336,-155.1598358,1.61,2.51,ml,44,145,0.08001,0.27,hv,hv61533356,2016-12-26T00:40:02.340Z,"9km SW of Hilo, Hawaii",earthquake,0.35,0.4,0.08,7,automatic,hv,hv
2016-12-26T00:12:28.450Z,-43.2653,-74.5653,11.48,4.2,mb,,228,0.676,0.38,us,us10007mrx,2016-12-26T00:22:29.040Z,"78km WSW of Puerto Quellon, Chile",earthquake,4.1,4.9,0.304,3,reviewed,us,us
2016-12-25T23:27:21.530Z,39.7283,143.2046,19.19,4.4,mwr,,164,1.95,1.37,us,us10007mrp,2016-12-26T03:21:29.514Z,"107km E of Miyako, Japan",earthquake,7.9,5.6,0.086,13,reviewed,us,us
2016-12-25T23:05:33.580Z,-24.0436,-67.4617,210.59,4.1,mb,,75,1.27,0.74,us,us10007mrk,2016-12-26T17:16:08.778Z,"117km W of San Antonio de los Cobres, Argentina",earthquake,9.2,8.5,0.368,2,reviewed,us,us
2016-12-25T22:54:33.290Z,-43.2583,-74.2879,5.71,5.2,mwr,,137,0.73,0.76,us,us10007mrf,2016-12-25T23:21:00.040Z,"56km WSW of Puerto Quellon, Chile",earthquake,7,2.6,,,reviewed,us,guc
2016-12-25T22:26:27.044Z,51.1556,-179.4857,27.3,2.9,ml,,,,0.7,ak,ak14790930,2016-12-28T23:59:36.992Z,"28km WSW of Amatignak Island, Alaska",earthquake,,17.2,,,reviewed,ak,ak
2016-12-25T21:55:57.080Z,-43.4335,-74.4693,10.92,4.1,mwr,,201,0.942,1.03,us,us10007mr6,2016-12-25T22:29:17.040Z,"77km WSW of Puerto Quellon, Chile",earthquake,6.9,7.5,0.078,16,reviewed,us,us
2016-12-25T20:32:03.973Z,56.771,-148.1796,10.3,3.2,ml,,,,0.61,ak,ak14820325,2016-12-28T23:59:35.737Z,"279km ESE of Kodiak, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2016-12-25T20:10:34.570Z,46.53,-112.5313333,14.9,2.74,ml,31,67,0.027,0.27,mb,mb80194544,2016-12-27T00:58:30.230Z,"21km NE of Deer Lodge, Montana",earthquake,0.38,0.61,0.379,11,reviewed,mb,mb
2016-12-25T17:35:49.410Z,-5.382,154.2679,117.11,4.6,mb,,130,2.407,1.12,us,us10007mpw,2016-12-25T18:27:16.040Z,"167km WNW of Arawa, Papua New Guinea",earthquake,10.6,6.2,0.103,28,reviewed,us,us
2016-12-25T16:07:57.050Z,-43.2258,-74.43,14.7,4.1,mb,,226,0.571,1.26,us,us10007mp8,2016-12-27T21:28:24.040Z,"67km W of Puerto Quellon, Chile",earthquake,5,2.8,0.301,3,reviewed,us,us
2016-12-25T16:00:02.850Z,-43.3561,-74.2118,16.88,4.1,mb,,224,0.467,1.08,us,us10007mp7,2016-12-27T21:15:24.040Z,"55km WSW of Puerto Quellon, Chile",earthquake,4.8,4.8,0.235,5,reviewed,us,us
2016-12-25T15:53:10.660Z,1.6385,127.2847,130.39,4.4,mb,,150,0.864,0.91,us,us10007mp5,2016-12-27T20:40:44.040Z,"81km W of Tobelo, Indonesia",earthquake,10.8,8.2,0.162,12,reviewed,us,us
2016-12-25T15:41:48.970Z,-43.3315,-74.4177,14.77,4.4,mb,,227,0.591,0.49,us,us10007mp2,2016-12-26T22:18:45.948Z,"69km WSW of Puerto Quellon, Chile",earthquake,7.2,6,0.219,6,reviewed,us,us
2016-12-25T15:21:08.130Z,-43.2438,-74.3839,18.88,4,ml,,147,0.542,1.12,us,us10007mnz,2016-12-26T21:52:44.040Z,"63km WSW of Puerto Quellon, Chile",earthquake,5,4.7,0.081,20,reviewed,us,us
2016-12-25T15:17:00.700Z,-43.2944,-74.4002,23.51,4.3,mb,,207,0.567,0.7,us,us10007mnx,2016-12-26T22:19:07.791Z,"66km WSW of Puerto Quellon, Chile",earthquake,6.5,6.7,0.189,8,reviewed,us,us
2016-12-25T14:50:20.200Z,17.794,-68.6585,62,3.4,Md,7,295.2,0.76266968,0.34,pr,pr16360000,2016-12-26T20:39:17.040Z,"64km S of Boca de Yuma, Dominican Republic",earthquake,4.6,7.9,0,5,reviewed,pr,pr
2016-12-25T14:32:13.420Z,-43.4926,-74.5049,16.57,5.6,mb,,107,0.72,0.51,us,us10007mnb,2016-12-26T20:20:39.651Z,"83km WSW of Puerto Quellon, Chile",earthquake,4.1,4,0.067,83,reviewed,us,us
2016-12-25T14:22:26.750Z,-43.4164,-73.9509,35.15,7.6,mww,,29,0.367,0.83,us,us10007mn3,2016-12-28T23:06:17.964Z,"42km SW of Puerto Quellon, Chile",earthquake,6.5,3.7,,,reviewed,us,us
2016-12-25T14:01:33.150Z,-19.8712,-68.6476,102.53,5.2,mwr,,23,0.546,0.71,us,us10007mmu,2016-12-26T16:22:24.449Z,"161km ENE of Iquique, Chile",earthquake,6.2,4.1,,,reviewed,us,guc
2016-12-25T13:56:31.993Z,60.3144,-151.8806,73.8,2.5,ml,,,,0.73,ak,ak14787960,2016-12-28T23:59:28.142Z,"32km W of Cohoe, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-12-25T13:47:57.710Z,42.1945,79.4312,27.39,4.2,mb,,71,1.299,1.12,us,us10007mmn,2016-12-26T14:42:29.040Z,"81km ESE of Teploklyuchenka, Kyrgyzstan",earthquake,4.1,6.4,0.167,10,reviewed,us,us
2016-12-25T11:52:42.875Z,50.1491,176.8578,10,3.5,ml,,,,0.95,ak,ak14787625,2016-12-28T23:59:25.928Z,"223km SSW of Kiska Volcano, Alaska",earthquake,,0,,,reviewed,ak,ak
2016-12-25T11:44:10.019Z,51.8481,178.4464,135.7,2.8,ml,,,,0.45,ak,ak14820298,2016-12-28T23:59:25.222Z,"11km SSW of Little Sitkin Island, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-12-25T11:35:55.350Z,-22.3357,-67.6739,188.91,4.3,mb,,113,0.77,0.59,us,us10007mmi,2016-12-25T12:09:26.040Z,"85km NE of San Pedro de Atacama, Chile",earthquake,7.3,10.9,0.266,4,reviewed,us,us
2016-12-25T10:45:25.367Z,53.9874,-164.3556,51,2.6,ml,,,,0.42,ak,ak14787622,2016-12-28T23:59:24.484Z,"94km E of Akutan, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2016-12-25T08:24:05.860Z,-28.3707,-72.5008,10,4.3,mb,,152,1.269,0.92,us,us10007mlv,2016-12-25T17:42:16.227Z,"172km W of Vallenar, Chile",earthquake,4.6,1.8,0.168,10,reviewed,us,us
2016-12-25T08:00:08.350Z,6.1645,126.5681,32.56,4.6,mb,,85,1.331,0.8,us,us10007mlt,2016-12-25T08:28:49.040Z,"48km ESE of Pondaguitan, Philippines",earthquake,8,3.2,0.105,27,reviewed,us,us
2016-12-25T07:41:41.840Z,45.64,151.7687,35,4.6,mb,,138,6.379,0.81,us,us10007mlu,2016-12-25T09:16:25.040Z,"Kuril Islands",earthquake,4,2,0.074,54,reviewed,us,us
2016-12-25T05:46:22.721Z,57.7989,-156.2916,130.6,2.5,ml,,,,0.44,ak,ak14820278,2016-12-28T23:59:17.790Z,"101km SSE of King Salmon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-12-25T04:06:21.975Z,51.2115,-172.6976,39.7,3.3,ml,,,,0.73,ak,ak14820275,2016-12-28T23:59:16.582Z,"150km SE of Atka, Alaska",earthquake,,5.6,,,reviewed,ak,ak
2016-12-25T03:31:23.890Z,47.5428,153.2181,78.92,4.7,mb,,138,6.265,0.67,us,us10007mlc,2016-12-25T04:04:29.040Z,"Kuril Islands",earthquake,11,7.2,0.042,170,reviewed,us,us
2016-12-25T02:19:38.125Z,62.9044,-150.5757,88.6,2.7,ml,,,,0.51,ak,ak14786603,2016-12-28T23:59:14.021Z,"70km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-12-25T01:25:44.450Z,52.5007,172.2621,32.61,4.4,mb,,189,1.145,0.69,us,us10007ml4,2016-12-25T02:18:12.040Z,"73km WSW of Attu Station, Alaska",earthquake,11.7,8.1,0.058,85,reviewed,us,us
2016-12-25T00:14:00.590Z,33.6488333,-118.6921667,-0.17,2.75,ml,47,104,0.258,0.4,ci,ci37770688,2016-12-28T16:09:41.288Z,"30km WSW of Rancho Palos Verdes, CA",earthquake,0.48,1.25,0.188,121,reviewed,ci,ci
2016-12-24T23:34:07.560Z,-6.17,153.7823,10,5,mb,,66,2.542,1.23,us,us10007mkf,2016-12-24T23:52:42.040Z,"189km W of Panguna, Papua New Guinea",earthquake,8.1,1.9,0.07,65,reviewed,us,us
2016-12-24T23:26:08.600Z,28.0648,101.6453,10,4.9,mb,,61,7.003,0.99,us,us10007mkd,2016-12-24T23:39:34.040Z,"39km ENE of Qiaowa, China",earthquake,9.4,1.9,0.077,53,reviewed,us,us
2016-12-24T23:17:31.920Z,36.3037,-97.7471,1.34,3,mb_lg,,31,0.176,0.12,us,us10007mkb,2016-12-25T04:44:02.667Z,"13km E of Waukomis, Oklahoma",earthquake,0.8,6.1,0.063,65,reviewed,us,us
2016-12-24T22:03:22.780Z,-5.4301,153.3631,20.21,4.9,mb,,94,1.715,0.78,us,us10007mk3,2016-12-24T22:21:53.040Z,"112km SSE of Taron, Papua New Guinea",earthquake,7,4.1,0.078,51,reviewed,us,us
2016-12-24T21:23:47.920Z,36.8841,141.9049,43.47,4.3,mb,,178,1.325,0.45,us,us10007mjs,2016-12-24T21:43:46.040Z,"92km E of Iwaki, Japan",earthquake,8.8,10.8,0.133,16,reviewed,us,us
2016-12-24T20:53:01.440Z,36.8246,-97.7737,4.65,2.5,mb_lg,,28,0.073,0.25,us,us10007mjk,2016-12-25T06:36:30.312Z,"4km WNW of Medford, Oklahoma",earthquake,0.7,5.6,0.114,20,reviewed,us,us
2016-12-24T20:26:05.460Z,5.9232,126.459,10,4.7,mb,,86,1.435,0.76,us,us10007mjh,2016-12-25T06:27:46.040Z,"57km SSE of Pondaguitan, Philippines",earthquake,5.9,1.8,0.077,51,reviewed,us,us
