time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-19T09:25:09.360Z,19.1162,121.0611,35.73,4.8,mb,,121,3.683,0.65,us,us10007agt,2016-11-19T09:47:37.040Z,"56km N of Claveria, Philippines",earthquake,8.9,7.8,0.061,82,reviewed,us,us
2016-11-19T08:15:54.800Z,19.6537,-64.3519,24,3.5,Md,14,302.4,1.25584477,0.3,pr,pr16324006,2016-11-19T12:46:42.762Z,"139km NNE of Road Town, British Virgin Islands",earthquake,1.8,26.3,0,7,reviewed,pr,pr
2016-11-19T06:31:35.100Z,18.1907,-64.2667,130,3,Md,4,338.4,0.49856498,0.2,pr,pr16324004,2016-11-19T08:17:39.895Z,"44km SE of Road Town, British Virgin Islands",earthquake,9.4,2.4,0,4,reviewed,pr,pr
2016-11-19T06:01:22.400Z,43.1824,146.1412,42.97,4.6,mb,,164,2.492,0.71,us,us10007aes,2016-11-19T06:21:55.040Z,"48km ESE of Nemuro, Japan",earthquake,10.4,9.2,0.084,42,reviewed,us,us
2016-11-19T04:32:15.800Z,18.9958,-65.0866,11,2.9,Md,5,288,0.6521769,0.27,pr,pr16324002,2016-11-19T08:15:18.389Z,"74km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.7,4.1,0,5,reviewed,pr,pr
2016-11-19T04:20:50.060Z,-5.2813,154.1414,153.07,4.7,mb,,85,2.249,0.67,us,us10007ads,2016-11-19T04:38:38.040Z,"152km SE of Taron, Papua New Guinea",earthquake,7.4,6.1,0.06,84,reviewed,us,us
2016-11-19T03:31:32.940Z,-18.4187,34.9536,10,4.6,mb,,83,7.191,1.55,us,us10007ad7,2016-11-19T04:29:21.040Z,"133km N of Dondo, Mozambique",earthquake,10.3,1.9,0.133,18,reviewed,us,us
2016-11-19T03:05:29.260Z,36.4155,-98.7245,5,2.6,mb_lg,,86,0.064,0.54,us,us10007aci,2016-11-19T12:09:56.365Z,"27km NW of Fairview, Oklahoma",earthquake,2.4,2,0.098,27,reviewed,us,us
2016-11-19T02:48:01.640Z,33.806,135.4412,40.38,5.2,mb,,55,1.305,0.64,us,us10007ace,2016-11-21T01:40:37.469Z,"10km NE of Tanabe, Japan",earthquake,2.7,6.1,0.037,240,reviewed,us,us
2016-11-19T02:18:48.650Z,19.3264999,-155.3583374,29.73,2.54,ml,53,82,0.02669,0.23,hv,hv61486351,2016-11-19T02:24:29.650Z,"17km SW of Volcano, Hawaii",earthquake,0.49,0.62,0.26,6,automatic,hv,hv
2016-11-19T01:53:31.490Z,1.779,126.3772,44.88,5,mb,,96,1.407,0.98,us,us10007abx,2016-11-19T02:11:31.040Z,"137km ENE of Bitung, Indonesia",earthquake,6.9,4.4,0.075,56,reviewed,us,us
2016-11-19T00:02:42.540Z,36.2275,-98.9108,5,2.7,mb_lg,,86,0.168,0.6,us,us10007ab0,2016-11-19T00:23:58.100Z,"21km NNE of Taloga, Oklahoma",earthquake,1.5,2,0.077,44,reviewed,us,us
2016-11-18T23:56:34.300Z,19.4528,-64.2137,74,3.1,Md,3,342,1.23338689,0.23,pr,pr16323027,2016-11-19T03:39:51.825Z,"122km NNE of Road Town, British Virgin Islands",earthquake,9.7,15.5,0,2,reviewed,pr,pr
2016-11-18T23:22:48.790Z,41.0259,22.7007,10,4.7,mwr,,34,1.027,0.84,us,us10007aai,2016-11-20T00:09:00.371Z,"11km ENE of Polykastron, Greece",earthquake,4,1.9,0.06,27,reviewed,us,us
2016-11-18T20:54:47.020Z,-28.1303,-177.0165,10,5.5,mb,,45,1.369,1.4,us,us10007a83,2016-11-19T19:56:30.000Z,"152km NE of Raoul Island, New Zealand",earthquake,8,1.7,0.044,175,reviewed,us,us
2016-11-18T20:25:20.060Z,-22.8088,-66.4971,292.01,4,mb,,57,1.557,1,us,us10007a7d,2016-11-19T17:35:59.040Z,"82km W of Abra Pampa, Argentina",earthquake,10.8,13.7,0.211,6,reviewed,us,us
2016-11-18T20:17:33.400Z,19.6432,-64.2051,51,2.5,Md,4,331.2,1.410355,0.15,pr,pr16323025,2016-11-19T17:39:43.040Z,"142km NNE of Road Town, British Virgin Islands",earthquake,3.3,12.3,0,3,reviewed,pr,pr
2016-11-18T19:35:23.510Z,51.8221,-179.2407,90.63,4.3,mb,,157,1.013,0.94,us,us10007a70,2016-11-19T17:30:51.040Z,"62km N of Amatignak Island, Alaska",earthquake,8.1,7.2,0.051,110,reviewed,us,us
2016-11-18T19:30:22.400Z,36.4434,-98.777,6.002,2.9,ml,,66,,0.77,us,us10007a67,2016-11-19T17:27:31.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.8,3.2,,,reviewed,tul,tul
2016-11-18T19:19:46.790Z,62.6405,-150.7253,84.8,3.5,ml,,,,0.65,ak,ak14364274,2016-11-19T17:20:58.040Z,"47km NW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-18T18:40:28.300Z,18.7003,-65.1289,54,3.1,Md,12,219.6,0.38358063,0.23,pr,pr16323021,2016-11-19T16:51:13.040Z,"44km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.3,1.7,0,7,reviewed,pr,pr
2016-11-18T18:16:02.600Z,19.5981,-64.3834,34,2.8,Md,5,327.6,1.31243863,0.37,pr,pr16323023,2016-11-19T15:57:55.040Z,"133km N of Road Town, British Virgin Islands",earthquake,4.8,31.5,0,4,reviewed,pr,pr
2016-11-18T17:11:32.750Z,-21.4442,-66.707,217.77,4.6,mb,,56,2.027,0.75,us,us10007a3g,2016-11-19T15:05:08.040Z,"74km SW of Atocha, Bolivia",earthquake,5.4,9.9,0.183,11,reviewed,us,us
2016-11-18T16:02:20.900Z,19.031,-66.7677,47,3,Md,7,288,0.59558303,0.25,pr,pr16323022,2016-11-18T20:57:19.823Z,"60km N of Hatillo, Puerto Rico",earthquake,1.9,4.2,0,5,reviewed,pr,pr
2016-11-18T15:55:34.150Z,-42.5599,173.1457,10,4.5,mb,,118,0.324,0.61,us,us10007a1v,2016-11-18T17:45:31.040Z,"47km WSW of Kaikoura, New Zealand",earthquake,2.2,1.2,0.132,17,reviewed,us,us
2016-11-18T15:38:16.440Z,36.296,-96.6969,5,2.6,mb_lg,,81,0.11,0.09,us,us10007a1a,2016-11-18T23:41:27.415Z,"10km ESE of Pawnee, Oklahoma",earthquake,1.2,1.6,0.142,13,reviewed,us,us
2016-11-18T14:22:56.900Z,-42.6222,173.2887,9.36,5.1,mb,,88,0.277,1.22,us,us10007a0b,2016-11-21T21:45:20.973Z,"40km SW of Kaikoura, New Zealand",earthquake,3.3,4.4,0.091,39,reviewed,us,us
2016-11-18T14:12:09.200Z,19.5925,-64.4513,77,2.8,Md,6,327.6,1.28998075,0.47,pr,pr16323020,2016-11-18T17:08:25.920Z,"131km N of Road Town, British Virgin Islands",earthquake,14,27.1,0,3,reviewed,pr,pr
2016-11-18T13:13:55.500Z,36.0291,-96.7393,5,2.8,mb_lg,,66,0.028,0.57,us,us10007a02,2016-11-19T12:10:26.602Z,"5km NNE of Cushing, Oklahoma",earthquake,1.1,1.8,0.228,5,reviewed,us,us
2016-11-18T12:25:01.200Z,19.552,-64.6644,63,2.7,Md,6,320.4,1.21811553,0.31,pr,pr16323018,2016-11-18T16:08:30.327Z,"125km N of Road Town, British Virgin Islands",earthquake,7.9,19.3,0,3,reviewed,pr,pr
2016-11-18T12:08:19.610Z,34.67,6.2505,9.7,4.9,mb,,44,2.747,1.14,us,us100079yy,2016-11-18T21:59:52.504Z,"23km W of Zeribet el Oued, Algeria",earthquake,7.4,4.3,0.049,128,reviewed,us,us
2016-11-18T11:48:41.690Z,-7.0747,154.7576,9.18,4.9,mb,,88,3.856,1.15,us,us100079yp,2016-11-18T14:17:21.040Z,"116km SW of Panguna, Papua New Guinea",earthquake,9.4,5.3,0.092,37,reviewed,us,us
2016-11-18T11:33:12.160Z,-14.4815,-75.805,57.96,4.2,mb,,156,2.676,0.96,us,us100079yk,2016-11-19T01:21:01.735Z,"33km SSW of Santiago, Peru",earthquake,9.7,10.7,0.199,7,reviewed,us,us
2016-11-18T08:01:30.100Z,19.4188,-64.217,96,2.8,Md,4,342,1.20194585,0.2,pr,pr16323016,2016-11-18T12:47:29.890Z,"118km NNE of Road Town, British Virgin Islands",earthquake,10,10.8,0,4,reviewed,pr,pr
2016-11-18T07:42:22.480Z,34.7577,6.2435,10,5.3,mb,,35,2.718,1,us,us100079w2,2016-11-19T20:11:49.000Z,"25km WNW of Zeribet el Oued, Algeria",earthquake,7.1,1.8,0.032,328,reviewed,us,us
2016-11-18T07:39:58.800Z,19.3967,-64.2713,96,3.3,Md,11,309.6,1.15972503,0.4,pr,pr16323015,2016-11-18T12:32:43.354Z,"114km NNE of Road Town, British Virgin Islands",earthquake,7.3,9.8,0,7,reviewed,pr,pr
2016-11-18T06:54:38.540Z,36.2139,-98.9517,6.21,2.7,mb_lg,,106,0.17,0.36,us,us100079v1,2016-11-18T12:47:25.731Z,"19km N of Taloga, Oklahoma",earthquake,1.8,4.3,0.075,46,reviewed,us,us
2016-11-18T06:54:38.010Z,36.6166,71.368,90.79,4.5,mb,,80,0.813,0.84,us,us100079v8,2016-11-18T07:28:01.040Z,"16km WSW of Ashkasham, Afghanistan",earthquake,6.8,7.4,0.093,34,reviewed,us,us
2016-11-18T04:02:33.500Z,19.5573,-64.1645,60,3,Md,4,342,1.34747293,0.3,pr,pr16323012,2016-11-18T08:13:00.859Z,"134km NNE of Road Town, British Virgin Islands",earthquake,9.5,21.1,0,4,reviewed,pr,pr
2016-11-18T03:50:34.200Z,19.4514,-64.2453,93,3,Md,4,342,1.21991216,0.11,pr,pr16323011,2016-11-18T08:12:05.425Z,"121km NNE of Road Town, British Virgin Islands",earthquake,6.5,7.5,0,4,reviewed,pr,pr
2016-11-18T03:47:20.700Z,19.5809,-64.5416,76,2.5,Md,3,338.4,1.26033634,0.33,pr,pr16323010,2016-11-18T08:11:14.112Z,"129km N of Road Town, British Virgin Islands",earthquake,12.4,25.1,0,3,reviewed,pr,pr
2016-11-18T02:41:17.600Z,19.4895,-64.2324,75,3.2,Md,11,316.8,1.25853971,0.33,pr,pr16323009,2016-11-18T07:14:43.129Z,"125km NNE of Road Town, British Virgin Islands",earthquake,6.1,11.9,0,6,reviewed,pr,pr
2016-11-18T02:19:31.350Z,-8.8486,110.5332,48.8,4.6,mb,,48,0.93,0.74,us,us100079sc,2016-11-18T09:10:14.905Z,"97km S of Wonosari, Indonesia",earthquake,7.9,8,0.103,28,reviewed,us,us
2016-11-18T02:02:44.400Z,19.596,-64.2291,9,2.7,Md,3,342,1.35735439,0.12,pr,pr16323008,2016-11-18T06:57:20.284Z,"136km NNE of Road Town, British Virgin Islands",earthquake,7.9,11.3,0,3,reviewed,pr,pr
2016-11-18T01:30:42.500Z,19.6065,-64.1897,18,2.5,Md,3,342,1.38160891,0.25,pr,pr16323007,2016-11-18T05:57:37.036Z,"139km NNE of Road Town, British Virgin Islands",earthquake,9.8,19.9,0,3,reviewed,pr,pr
2016-11-18T01:20:45.700Z,18.6821,-66.913,62,3.1,Md,19,219.6,0.28476595,0.25,pr,pr16323001,2016-11-18T01:53:22.610Z,"23km N of Quebradillas, Puerto Rico",earthquake,0.9,1.1,0,16,reviewed,pr,pr
2016-11-18T01:19:05.440Z,33.6695,130.1248,10,4.1,mb,,127,0.831,0.57,us,us100079rs,2016-11-18T12:21:39.050Z,"14km NNW of Maebaru, Japan",earthquake,3.5,1.6,0.522,1,reviewed,us,us
2016-11-18T00:42:58.300Z,19.5177,-64.2646,13,2.6,Md,3,338.4,1.27381107,0.23,pr,pr16323002,2016-11-18T05:57:39.174Z,"127km NNE of Road Town, British Virgin Islands",earthquake,12.1,17.3,0,3,reviewed,pr,pr
2016-11-18T00:41:35.800Z,19.4437,-64.1615,68,2.6,Md,3,342,1.24686161,0.28,pr,pr16323003,2016-11-18T05:51:41.094Z,"123km NNE of Road Town, British Virgin Islands",earthquake,10.3,18.1,0,3,reviewed,pr,pr
2016-11-18T00:23:49.010Z,14.1621,-91.1878,72.17,4.5,mwr,,164,0.609,1.07,us,us100079r5,2016-11-18T21:45:22.012Z,"12km ESE of Nueva Concepcion, Guatemala",earthquake,6.9,5.9,0.098,10,reviewed,us,us
2016-11-18T00:21:02.200Z,19.6709,-64.36,39,4.3,Md,19,302.4,1.38789711,0.37,pr,pr16323000,2016-11-18T01:59:23.636Z,"109km N of Road Town, British Virgin Islands",earthquake,3.3,22.7,0,10,reviewed,pr,pr
2016-11-17T23:39:26.000Z,-24.063,-67.353,271.3,4,ml,,,,0.76,us,us100079qm,2016-11-18T00:19:11.040Z,"106km W of San Antonio de los Cobres, Argentina",earthquake,12.9,8.6,,,reviewed,guc,guc
2016-11-17T23:29:37.900Z,18.8575,-64.402,14,3,Md,6,309.6,0.6288207,0.23,pr,pr16322015,2016-11-18T05:46:20.436Z,"53km NNE of Road Town, British Virgin Islands",earthquake,8,16.6,0,5,reviewed,pr,pr
2016-11-17T22:48:02.399Z,62.0529,-150.5662,49.2,3.1,ml,,,,0.65,ak,ak14363118,2016-11-17T23:04:58.282Z,"38km SW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2016-11-17T22:08:55.490Z,-27.9297,-66.6199,182.84,4.7,mb,,79,2.484,1.28,us,us100079nr,2016-11-17T22:25:01.040Z,"48km SW of Andalgala, Argentina",earthquake,8.1,7,0.195,8,reviewed,us,us
2016-11-17T21:45:56.740Z,32.6762,96.1,10,5,mb,,44,7.996,0.87,us,us100079n7,2016-11-17T22:04:33.040Z,"92km WSW of Gyegu, China",earthquake,9.1,1.9,0.049,134,reviewed,us,us
2016-11-17T21:27:01.110Z,-42.3324,173.9918,10,4.8,mb,,126,0.606,0.59,us,us100079mp,2016-11-17T23:32:22.600Z,"26km ENE of Kaikoura, New Zealand",earthquake,3.8,1.9,0.119,22,reviewed,us,us
2016-11-17T20:28:38.210Z,19.3498333,-155.4653333,9.77,2.88,ml,52,41,0.0234,0.11,hv,hv61485186,2016-11-17T21:34:00.878Z,"16km N of Pahala, Hawaii",earthquake,0.27,0.55,0.193,36,reviewed,hv,hv
2016-11-17T19:56:11.700Z,18.7607,-64.2202,31,2.6,Md,4,334.8,0.67463478,0.18,pr,pr16322012,2016-11-18T00:19:27.814Z,"56km NE of Road Town, British Virgin Islands",earthquake,5.3,11.3,0,4,reviewed,pr,pr
2016-11-17T16:56:43.690Z,-6.3226,130.5321,107.01,5.5,mww,,18,1.816,1.04,us,us100079g9,2016-11-19T18:10:34.000Z,"199km NNW of Saumlaki, Indonesia",earthquake,5.6,2.9,,,reviewed,us,us
2016-11-17T15:20:55.230Z,36.0756667,-120.6448333,3.06,2.62,md,76,30,0.04,0.09,nc,nc72726570,2016-11-20T05:19:49.681Z,"26km WSW of Coalinga, California",earthquake,0.14,0.36,0.233,73,reviewed,nc,nc
2016-11-17T14:29:25.930Z,-55.893,-27.5455,67.93,5.2,mb,,114,5.383,1.16,us,us100079eu,2016-11-17T14:47:20.040Z,"92km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12.9,9.7,0.09,40,reviewed,us,us
2016-11-17T13:28:49.893Z,61.7068,-150.6657,49.2,2.6,ml,,,,0.74,ak,ak14362630,2016-11-17T13:45:28.635Z,"33km W of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2016-11-17T10:53:24.030Z,26.1869,125.5368,126.95,4.8,mb,,136,2.535,1,us,us100079ce,2016-11-17T12:49:16.040Z,"155km N of Hirara, Japan",earthquake,10.1,9.7,0.061,83,reviewed,us,us
2016-11-17T10:05:11.552Z,60.0971,-153.1401,117,3,ml,,,,0.51,ak,ak14362432,2016-11-17T10:21:50.939Z,"48km SSW of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-17T09:53:58.940Z,14.9436,-61.2037,161.87,4.5,mb,,112,0.107,0.7,us,us100079c0,2016-11-17T10:48:06.040Z,"12km NW of Basse-Pointe, Martinique",earthquake,9.5,7,0.204,7,reviewed,us,us
2016-11-17T08:22:45.060Z,7.6937,-82.3803,10,4.6,mb,,145,1,0.73,us,us100079a7,2016-11-18T23:44:12.096Z,"65km SE of Punta de Burica, Panama",earthquake,2,1.9,0.137,16,reviewed,us,us
2016-11-17T08:17:45.400Z,19.3005,-65.942,61,3.1,Md,8,266.4,1.16870818,0.31,pr,pr16322003,2016-11-17T12:36:35.633Z,"93km N of San Juan, Puerto Rico",earthquake,5.1,12.3,0,6,reviewed,pr,pr
2016-11-17T08:12:11.200Z,18.544,-64.1495,8,2.5,Md,4,352.8,0.45993743,0.23,pr,pr16322002,2016-11-17T12:11:06.658Z,"51km ENE of Road Town, British Virgin Islands",earthquake,8.7,1.8,0,4,reviewed,pr,pr
2016-11-17T07:26:24.692Z,63.8409,-148.9254,111,3.9,ml,,,,0.59,ak,ak14362323,2016-11-17T07:51:24.040Z,"2km SE of Healy, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-17T06:29:55.150Z,35.2305,-118.636,2.71,2.59,ml,48,30,0.04321,0.15,ci,ci37743128,2016-11-18T00:56:03.619Z,"18km E of Arvin, CA",earthquake,0.13,0.31,0.157,90,reviewed,ci,ci
2016-11-17T06:15:32.360Z,-3.2493,146.5663,15.61,4.7,mb,,75,1.44,0.73,us,us10007997,2016-11-17T07:57:05.040Z,"156km SSW of Lorengau, Papua New Guinea",earthquake,7.5,5.4,0.102,29,reviewed,us,us
2016-11-17T05:08:56.100Z,19.5361,-65.4107,71,2.7,Md,3,313.2,1.22709868,0.23,pr,pr16322001,2016-11-17T08:42:53.872Z,"130km NNE of Vieques, Puerto Rico",earthquake,7.1,16.6,0,3,reviewed,pr,pr
2016-11-17T03:53:51.180Z,21.2298,120.1043,24.69,4.6,mb,,117,1.821,0.57,us,us1000797z,2016-11-17T04:11:41.040Z,"108km SW of Hengchun, Taiwan",earthquake,8.9,1.4,0.133,17,reviewed,us,us
2016-11-17T03:09:26.453Z,59.685,-152.9831,95.4,2.5,ml,,,,0.55,ak,ak14362144,2016-11-17T03:27:19.834Z,"65km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-11-17T01:18:29.669Z,55.3602,-155.3359,33.1,3.3,ml,,,,0.86,ak,ak14361979,2016-11-17T18:01:11.200Z,"54km SSE of Chirikof Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2016-11-17T00:58:10.910Z,8.9724,126.4573,51.83,4.9,mb,,124,2.08,0.97,us,us1000795d,2016-11-17T04:41:34.040Z,"18km E of Bayabas, Philippines",earthquake,9.1,7.2,0.061,83,reviewed,us,us
2016-11-17T00:24:04.300Z,-32.8696,-69.1569,10,3.9,mb,,54,1.066,1.44,us,usa0014d0j,2016-11-17T03:20:07.377Z,"30km W of Mendoza, Argentina",earthquake,4.2,2,0.257,4,reviewed,us,us
2016-11-16T23:39:41.220Z,-41.793,174.3248,19.39,4.7,mb,,108,0.093,1.04,us,us10007944,2016-11-17T15:53:11.040Z,"43km SE of Blenheim, New Zealand",earthquake,4.3,2.4,0.195,8,reviewed,us,us
2016-11-16T23:13:36.700Z,-42.2926,173.8858,15.46,4.9,mb,,81,0.577,0.7,us,us1000793t,2016-11-16T23:48:02.003Z,"21km NE of Kaikoura, New Zealand",earthquake,3.6,4.7,0.103,30,reviewed,us,us
2016-11-16T22:59:25.160Z,28.0159,76.6951,10,4.2,mb,,183,6.341,0.83,us,us1000793m,2016-11-17T18:42:13.294Z,"13km SE of Bawal, India",earthquake,9.5,2,0.106,25,reviewed,us,us
2016-11-16T22:41:55.600Z,36.9341,-98.0366,5.991,2.5,ml,,93,,0.2,us,us1000793a,2016-11-18T20:14:44.443Z,"24km S of Anthony, Kansas",earthquake,1.1,1.9,,,reviewed,tul,tul
2016-11-16T22:33:45.020Z,-24.4765,-64.1597,10,4.1,mb,,42,4.738,0.71,us,us10007936,2016-11-16T22:58:04.040Z,"17km WSW of Apolinario Saravia, Argentina",earthquake,8,2,0.213,6,reviewed,us,us
2016-11-16T21:58:05.600Z,18.4839,-64.818,40,2.6,Md,5,273.6,0.15810349,0.1,pr,pr16321006,2016-11-17T03:53:15.040Z,"19km NE of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.8,1,0,4,reviewed,pr,pr
2016-11-16T21:45:11.750Z,39.6458,-98.5729,5,2.7,mb_lg,,73,1.226,0.58,us,us10007928,2016-11-17T11:02:20.996Z,"23km SE of Smith Center, Kansas",earthquake,4.1,1.7,0.07,53,reviewed,us,us
2016-11-16T21:40:16.810Z,65.4182,-144.739,0,2.7,ml,,,,0.84,ak,ak14360945,2016-11-16T21:55:30.725Z,"6km SSW of Circle Hot Springs Station, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-16T21:29:44.720Z,61.7849,-151.9371,101.2,3.1,ml,,,,0.59,ak,ak14360164,2016-11-16T21:47:35.060Z,"100km W of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-16T21:12:31.000Z,18.4088,-66.236,128,3,Md,8,187.2,0.38537726,0.14,pr,pr16321007,2016-11-17T00:02:14.600Z,"1km S of Campanilla, Puerto Rico",earthquake,2.5,0.9,0,8,reviewed,pr,pr
2016-11-16T21:05:00.830Z,-41.7569,174.2125,22.72,4.6,mwr,,59,0.007,1.08,us,us1000790z,2016-11-16T22:34:31.040Z,"34km SE of Blenheim, New Zealand",earthquake,2.9,5.5,0.058,29,reviewed,us,us
2016-11-16T20:44:28.270Z,-24.0695,-66.859,197.34,4.5,mb,,61,1.644,0.94,us,us1000790k,2016-11-16T20:58:40.040Z,"57km WNW of San Antonio de los Cobres, Argentina",earthquake,9.1,8.3,0.124,19,reviewed,us,us
2016-11-16T20:26:15.350Z,-22.1305,-177.6209,305.08,5.5,mb,,33,5.965,1.11,us,us100078zy,2016-11-17T20:42:16.924Z,"198km SE of Ndoi Island, Fiji",earthquake,10,5.9,0.031,361,reviewed,us,us
2016-11-16T17:58:48.030Z,39.6407,-98.5362,5,3.4,mb_lg,,140,1.224,0.77,us,us100078xh,2016-11-17T03:44:34.882Z,"26km SE of Smith Center, Kansas",earthquake,2.4,1.9,0.046,124,reviewed,us,us
2016-11-16T16:01:57.260Z,35.5829,140.1729,61.26,4.6,mb,,117,1.862,1.04,us,usa0014cs4,2016-11-21T22:32:05.678Z,"5km ESE of Chiba-shi, Japan",earthquake,6.8,7,0.062,77,reviewed,us,us
2016-11-16T15:51:53.090Z,-24.0972,-67.2306,225.52,4.1,mb,,40,1.434,0.43,us,usa0014crx,2016-11-16T22:49:48.040Z,"93km W of San Antonio de los Cobres, Argentina",earthquake,10.4,9.2,0.368,2,reviewed,us,us
2016-11-16T15:10:11.230Z,-8.9671,113.1814,85.86,5.7,mww,,33,1.079,1.13,us,us100078vh,2016-11-19T23:17:58.318Z,"72km SSW of Kepanjen, Indonesia",earthquake,6.5,4.3,,,reviewed,us,us
2016-11-16T15:03:49.350Z,-42.5032,173.4571,13.05,4.6,mb,,76,0.106,1.02,us,usa0014cr8,2016-11-17T18:13:23.040Z,"21km WSW of Kaikoura, New Zealand",earthquake,4.6,3.7,0.128,18,reviewed,us,us
2016-11-16T14:25:35.410Z,59.6349,-137.5968,10,4.4,mwr,,116,1.062,0.73,us,us100078uz,2016-11-17T02:46:52.415Z,"120km E of Yakutat, Alaska",earthquake,3.1,2,0.047,43,reviewed,us,us
2016-11-16T14:09:17.880Z,29.206,130.5486,10,4.6,mb,,78,2.297,0.72,us,us100078uu,2016-11-16T14:26:12.040Z,"139km NE of Naze, Japan",earthquake,5.9,1.9,0.11,25,reviewed,us,us
2016-11-16T13:51:55.290Z,29.1339,130.5396,10.42,4.6,mb,,77,2.368,0.56,us,us100078uq,2016-11-16T14:10:38.040Z,"133km NE of Naze, Japan",earthquake,6.1,4,0.114,23,reviewed,us,us
2016-11-16T11:50:55.990Z,-15.2875,167.6261,112.08,4.6,mb,,154,5.472,1.04,us,us100078ua,2016-11-16T12:21:39.040Z,"56km ENE of Luganville, Vanuatu",earthquake,13.1,2.4,0.098,31,reviewed,us,us
2016-11-16T10:15:15.422Z,58.5116,-150.8965,28.5,2.9,ml,,,,0.47,ak,ak14354050,2016-11-16T10:28:25.289Z,"119km NE of Kodiak, Alaska",earthquake,,1,,,automatic,ak,ak
2016-11-16T10:01:03.595Z,57.0505,-157.5833,23.4,2.6,ml,,,,0.79,ak,ak14354045,2016-11-16T10:11:38.007Z,"114km NE of Chignik Lake, Alaska",earthquake,,2.5,,,automatic,ak,ak
2016-11-16T09:15:15.050Z,41.0276,22.7135,10,4.2,mb,,30,1.037,0.9,us,us100078r0,2016-11-19T00:52:03.872Z,"12km ENE of Polykastron, Greece",earthquake,4.6,2,0.175,9,reviewed,us,us
2016-11-16T09:15:12.640Z,-41.4523,175.8993,20.42,4.6,mb,,159,0.49,0.52,us,us100078qy,2016-11-16T17:55:54.445Z,"32km E of Waipawa, New Zealand",earthquake,6,5.9,0.129,18,reviewed,us,us
2016-11-16T09:01:26.600Z,17.7908,-65.6324,9,2.7,Md,16,219.6,0.31441035,0.4,pr,pr16321004,2016-11-16T10:00:53.790Z,"35km SE of Emajagua, Puerto Rico",earthquake,1,0.8,0,11,reviewed,pr,pr
2016-11-16T08:23:42.770Z,19.8885,-155.713,35.546,3.27,ml,28,120,0.061,0.09,hv,hv61483241,2016-11-21T20:54:59.663Z,"10km SE of Waikoloa, Hawaii",earthquake,0.5,0.9,0.175,15,reviewed,hv,hv
2016-11-16T07:43:20.960Z,-59.3262,-25.0789,10,4.8,mb,,82,8.04,1.04,us,us100078py,2016-11-16T08:06:35.040Z,"88km ESE of Bristol Island, South Sandwich Islands",earthquake,11.1,1.9,0.094,35,reviewed,us,us
2016-11-16T07:21:05.040Z,40.4933333,-127.2501667,4.54,3.24,md,12,335,2.222,0.29,nc,nc72726020,2016-11-18T03:17:02.395Z,"253km W of Ferndale, California",earthquake,8.39,31.61,0.19,27,reviewed,nc,nc
2016-11-16T06:13:58.700Z,18.0785,-65.027,12,2.7,Md,10,118.8,0.28027437,0.4,pr,pr16321001,2016-11-16T06:38:05.817Z,"30km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.9,1.8,0,6,reviewed,pr,pr
2016-11-16T05:47:22.120Z,18.8883333,-155.5501667,41.136,3.06,ml,27,265,0.1436,0.07,hv,hv61483056,2016-11-16T19:54:27.840Z,"30km SE of Hawaiian Ocean View, Hawaii",earthquake,1.38,1.36,0.178,13,reviewed,hv,hv
2016-11-16T05:07:03.400Z,40.6731667,-126.3228333,9.62,2.87,ml,18,323,1.525,0.27,nc,nc72726005,2016-11-18T01:57:03.211Z,"174km W of Ferndale, California",earthquake,18.66,31.61,0.06,5,reviewed,nc,nc
2016-11-16T04:40:23.300Z,18.8449,-64.6976,15,2.9,Md,9,277.2,0.43298797,0.11,pr,pr16321002,2016-11-16T07:50:19.104Z,"48km N of Road Town, British Virgin Islands",earthquake,0.7,1,0,6,reviewed,pr,pr
2016-11-16T02:01:46.100Z,19.5729,-65.1918,74,3.3,Md,5,313.2,1.23518352,0.25,pr,pr16321000,2016-11-16T04:29:36.759Z,"139km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.6,15.1,0,4,reviewed,pr,pr
2016-11-16T01:12:07.382Z,57.7177,-156.1533,7,2.8,ml,,,,0.78,ak,ak14351863,2016-11-16T01:18:39.856Z,"112km SSE of King Salmon, Alaska",earthquake,,0.2,,,automatic,ak,ak
